,tag,movieId,score,tag_lowercase_dups
749,9ine Queens Was A Better Title...& Film,8862,-3.0,
750,9th century,58988,-1.0,
751,:),260,0.0,
752,:-),3977,-3.0,
753,:3,858,0.0,
754,:p,858,-1.0,
755,; bigoted,84772,-1.0,
756,<3,10017,-7.0,
757,<b>test</b>,119144,1.0,
758,===========,58559,-4.0,
759,============,49265,-5.0,
760,=============,7456,-10.0,
761,==============,60069,-6.0,
762,===============,69107,-9.0,
763,================,70868,-23.0,
764,=================,4225,-5.0,
765,==================,67543,-9.0,
766,===================,136288,-28.0,
767,====================,69667,-43.0,
768,=====================,60605,2.0,
769,=======================,151538,2.0,
770,========================,63520,1.0,
771,=========================,62529,-2.0,
772,===========================,6617,1.0,
773,==============================,6753,1.0,
774,>,112141,-97.0,
775,>1000 translations,6511,-3.0,
776,>suspense,318,2.0,
777,>War,117871,-1.0,
778,?,2324,0.0,
779,????????????????????,63131,-33.0,
780,?adapted from:book,48085,-20.0,
781,?adapted from:comic,2668,-1.0,
782,?alter ego,9782,-3.0,
783,?alternate endings,42196,-6.0,
784,?android(s)/cyborg(s),3329,0.0,
785,?android/cyborgs,96737,-1.0,
786,?author:Homer,3172,0.0,
787,?author:Len Wein,2668,-1.0,
788,?author:Rudyard Kipling,6743,-1.0,
789,?author:Stephen King,2787,-2.0,
790,?author:Tennessee Williams,971,-1.0,
791,?biographical,40819,-2.0,
792,?social commentary,2071,-4.0,
793,@2010,75135,-2.0,
794,@childhood,8487,0.0,
795,[bug?] CÃ¥n this tag be ratÄ?d or trasÄ§ed?,356,-1.0,
796,[bugâ?½] taÄ£s contaÃ¯ning aÄ?Ã§ented characÈ?erÅ¡give ML indigestion.  Will this ever be fixedÂ¿,593,0.0,
797,[bugÂ¿] do you think that ML cares about the bugs related to accÃ©nted characters?,480,0.0,
798,[bugÂ¿] If it is truÃ© that impossible to delete tags â??those with accents for example â?? break multÃ®ple parts of the tagging syÅ?tem then ML should fix that bug,480,0.0,
799,[bugÂ¿] Ä°s it true that tags that canÃ±ot be deleted make it impossible to view other tÃ£gs?,480,0.0,
800,[ITA] No limits,2237,-2.0,
801,[ok],37380,-5.0,
802,\,74458,-1.0,
803,\suspense,318,2.0,
804,_almost_safe_garanty,32175,2.0,
805,_jur,24626,-35.0,
806,_MoodWishList,3417324,46.0,
807,_SAFE_GARANTY,145247,3.0,
808,`murder investigation as dating service' (Monica Nolan in Bitch no.36),10330,-7.0,
809,a,4668,-9.0,
810,"a ""fragment"" rather than a story",95449,-1.0,
811,A Bad Copy Of Departed Which Was A Re-Hash Of Infernal Affairs,55391,-3.0,
812,A Better Tomorrow Trilogy,53197,0.0,
813,a bit boring,8976,0.0,
814,a bit boring - I've seen better documentaries,27899,-6.0,
815,a bit confusing,4848,-2.0,
816,a bit exagerated,4367,-2.0,
817,a bit exaggerated,114066,1.0,
818,a bit far-fetched,1617,-1.0,
819,a bit old,5349,-3.0,
820,A bit overdone but worth a viewing,41569,-5.0,
821,a bit overwhelming,2929,-1.0,
822,a bit rapey,89480,1.0,
823,a bit rushed ending,106002,0.0,
824,a bit slow,36517,0.0,
825,A bit stupid,41885,-6.0,
826,a bit weird,92694,1.0,
827,a boy grows into a Jedi,260,2.0,
828,A Brilliant Young Mind,139721,1.0,
829,a capella,133419,1.0,
830,a cappella,133419,0.0,
831,a chick flick,46,-2.0,
832,A Christmas Carol,147376,1.0,
833,A Christmas story,953,1.0,
834,a classic,56370,-13.0,
835,A classic scifi movie,260,2.0,
836,a classic!!,9539,-12.0,
837,a clever chef rat,50872,-2.0,
838,a comedy,413,-1.0,
839,A Comedy Version Of Matchpoint,46967,-2.0,
840,A coming of age story with good characters,36537,-4.0,
841,A complete waste of time!,4720,-9.0,
842,a con man,120623,1.0,
843,a couple of well-thought surprises break the formula,84392,1.0,
844,A dangerous message,93855,1.0,
845,A Deadhead With A Parrot Fetish,32582,-3.0,
846,A Detective Story,27660,0.0,
847,a dingo ate my baby,3211,-1.0,
848,A Drunk,7995,0.0,
849,a failure,5313,-4.0,
850,a father's love,49530,1.0,
851,A Favorite,6777,1.0,
852,a favorite childhood movie,2096,1.0,
853,A feel good movie. A bit religious too I would think,1457,-5.0,
854,a few great sequences.,36529,-4.0,
855,a freakin' masterpiece,6460,0.0,
856,a fresh and original vew of the western genre,99114,-1.0,
857,"A fun introduction to the epic film series which will keep you on the edge of your seat during the good vs evil battles.  Fantastic special effects, incredible characters and futuristic landscapes.",260,9.0,
858,A Girl for Joe -- reissue title,120238,1.0,
859,a good comedy,35836,-2.0,
860,a good comedy about a serious subject,33306,-2.0,
861,a good film could have been made with the same budget,127096,-2.0,
862,A good movie for father loving audience to watch for,152192,1.0,
863,A good one time watch,260,2.0,
864,a good romantic film,920,-6.0,
865,a good take on the situation,33154,-3.0,
866,A Good Tom Cruise Movie,15941,-11.0,
867,a good waste of 1 hour,8914,1.0,
868,a good year,49130,-1.0,
869,a great adaptation of the Stephen King book,318,-4.0,
870,A great homage to great teachers who educate through living what they think and feel.,62,-6.0,
871,A great intro to new exciting characters.,260,1.0,
872,a great movie,318,0.0,
873,a great science fiction movie,1301,-2.0,
874,a gripping story of Arabic honor,1204,1.0,
875,A hole,733,-5.0,
876,a Hollywood political message,42011,-1.0,
877,a keen eye for crime and an instinct as a soon-to-be mother to stay one step ahead of all the brainless midwesterners around her.,608,-8.0,
878,a kind of western in fantasy world,260,1.0,
879,A Legend,9154,-5.0,
880,A Lista de Schindler,527,-1.0,
881,a little bit funny,93510,1.0,
882,a little boring,4973,-5.0,
883,a little cheesy,163,-2.0,
884,A little childish,260,2.0,
885,a little corny at times,72703,1.0,
886,a little dated,7116,-1.0,
887,a little moralistic,76173,0.0,
888,a little over the top at times,5008,0.0,
889,a little overrated,4022,-8.0,
890,a little predictable,55830,1.0,
891,A little slow but still decent.,5992,-1.0,
892,a little soft,1500,-4.0,
893,A little stupid but funny,95088,1.0,
894,a little to american,55290,0.0,
895,a little too cutsie for its own good,86882,0.0,
896,a little too long,25898,0.0,
897,A LO JAMES BOND,112171,0.0,
898,a long trip through the seas,5626,0.0,
899,a look in the backyards,97648,1.0,
900,a lot of back of head shots,64839,0.0,
901,a lot of laughs,37477,-1.0,
902,a lot of really bad,104841,-7.0,
903,A love love story,36517,-1.0,a love love story;
904,a man's flick,3527,0.0,
905,A Married Couples Excuse To Shag On Film,27664,-3.0,
906,a mess - but a kinda cool mess,356,-7.0,
907,a movie about death,55820,0.0,
908,a movie about something,33166,-11.0,
909,A MUST SEE,18399,-15.0,a must see;
910,A must to all geeks in the world,260,0.0,
911,a never ending story,260,1.0,
912,A new Classic,55820,1.0,
913,a new hope,260,2.0,
914,A nicy romantic comedy,339,-4.0,
915,A non-typical story leads to a fine ending,1809,-1.0,
916,a old story of fight,3996,-2.0,
917,A picturesque English horror story. In good taste.,4720,-8.0,
918,A presidential look-alike takes over as Commander in Chief and uses his time in office to work for ordinary people.,440,-5.0,
919,A presidential look-alike takes over as Commander in Chief and uses his time in office to work for the little people.,440,-19.0,
920,a prospos fille: dramaet var ret gribende. eksperimentet var ret interessant. og mange af de Ã¦stetiske fragmenter var meget smukke,8738,1.0,
921,a rat in the kitcheeeeen!,50872,-3.0,
922,a real goodie,116797,0.0,
923,a realistic and human romance,39414,-3.0,
924,a reasonable remake,40962,-2.0,
925,a sad view into boring peoples minds,161580,1.0,
926,a sequel better without,182053,-3.0,
927,a slight film,6623,-1.0,
928,A solid three-star film. Well done everyone!,6373,-3.0,
929,a soul of music,52356,1.0,
930,A Spike Lee Joint,189713,1.0,
931,A Streetcar Named Desire,103980,0.0,
932,a subtitle watch,5120,-5.0,
933,a thoroughly implausible contrivance,6832,-1.0,
934,a topiary,99917,-2.0,
935,a touch of communist propaganda,3289,0.0,
936,a touch of humor,260,1.0,
937,A tribute movie butchered by the short sidedness,49649,-6.0,
938,a tribute to the silent era,180770,2.0,
939,a true love story,1197,1.0,
940,a very good moive,7789,-15.0,
941,a very good movie...you have to see,4246,-2.0,
942,A Very Special Episode of Blossom,527,-5.0,
943,a very special level of hell,1183,-8.0,
944,A very touching,1947,-3.0,
945,A very touching movie,4878,-6.0,
946,A very touching movie. Great role played by Mel Gibson as William Wallace,110,-10.0,
947,A visual poem,1977,0.0,
948,a welcome surprise,27790,-1.0,
949,A western set in an alien world,260,2.0,
950,A whimsical,34332,-3.0,
951,a women film,103980,1.0,
952,A wonderful satire address the importance American society has placed on cultural savvy and political connectedness over intellect/critical thinking.,1292,-7.0,
953,a Young Olaf Palme,6257,-1.0,
954,A Última Tentação de Cristo,2022,0.0,
955,A-10s,68791,-1.0,
956,A. Edward Sutherland,36902,1.0,
957,A. S. Byatt,5612,1.0,
958,A.I,87872,0.0,
959,A.I.,68237,1.0,a.i.;
960,"A.I., sci-fi",124357,0.0,
961,A.J. Cook,55419,-1.0,
962,"a.k.a. ""Finger Man""",70849,0.0,
963,A.R. Murugadoss,134182,1.0,
964,a/k/a The Weekend Wedding,78168,-1.0,
965,A1 formulaic crap,111759,-3.0,
966,a24,3976831,29.0,A24;
967,aa,132530,1.0,
968,aaaa,26674,-1.0,
969,Aaliyah,5128,0.0,
970,aamir khan,80657,10.0,Aamir Khan;
971,Aanand Rai,134867,1.0,
972,aardman,7180,12.0,Aardman;
973,Aardman studios,143167,9.0,
974,Aaron Eckhart,791322,17.0,
975,Aaron Johnson,218156,0.0,
976,Aaron Lubarsky,6965,0.0,
977,Aaron Moorhead,232906,1.0,
978,Aaron Newman,103875,0.0,
979,Aaron Norris,26792,0.0,
980,Aaron Paul,536643,3.0,aaron paul;
981,Aaron Schneider,79897,0.0,
982,Aaron Seltzer,150263,2.0,
983,Aaron Sorkin,456627,18.0,
984,Aaron Speiser,1133,1.0,
985,Aaron Swartz,112334,2.0,
986,aaron taylor-johnson,149334,2.0,Aaron Taylor-Johnson;
987,Aaron Tveit,99149,-1.0,
988,Aaron Wolff,71464,-2.0,
989,Aaron Woolf,59607,-1.0,
990,Aaron Yoo,52458,-1.0,
991,Aarón Fernández Lesur,114599,0.0,
992,Aasif Mandvi,78893,1.0,
993,Aayesha Takia,71460,1.0,
994,ABA,58156,-1.0,
995,Abai Karpykov,114963,0.0,
996,Abalam,80094,0.0,
997,abandoned,248182,3.0,
998,abandoned amusement park,86190,5.0,
999,abandoned asylum,161654,1.0,
1000,abandoned baby,343633,3.0,
1001,abandoned building,249864,2.0,
1002,abandoned buildings,99538,10.0,
1003,abandoned by husband,88061,1.0,
1004,abandoned by mother,250480,2.0,
1005,abandoned city,179545,2.0,
1006,abandoned factory,80046,2.0,
1007,abandoned house,474458,7.0,
1008,abandoned mine,291235,5.0,
1009,abandoned puppy,114060,2.0,
1010,abandoned ship,6374,2.0,
1011,abandoned town,149108,1.0,
1012,abandoned well,126953,1.0,
1013,abandoned woman,207,1.0,
1014,abandonment,387517,18.0,Abandonment;
1015,abaurd,88726,1.0,
1016,abba,188751,1.0,ABBA;
1017,Abbas Kiarostami,1110754,9.0,
1018,Abbas Mastan,142823,1.0,
1019,abbess,160122,1.0,
1020,abbey,1035,5.0,
1021,abbie cornish,85510,-1.0,Abbie Cornish;
1022,Abby Berlin,90514,1.0,
1023,Abby Epstein,58889,0.0,
1024,Abby Quinn,175657,1.0,
1025,abc,3295,2.0,
1026,abcd,318,2.0,
1027,abcence of physics,3996,0.0,
1028,Abdel Kechiche,65660,0.0,
1029,Abdellatif Kechiche,310651,5.0,
1030,abdication,95935,1.0,
1031,abducted,189401,1.0,
1032,abduction,3860031,63.0,Abduction;
1033,abductor,371518,2.0,
1034,Abdul Malik Abbott,5138,0.0,
1035,Abdullah Oguz,102483,0.0,
1036,Abe,40640,-26.0,
1037,Abe Kobo,3224,-1.0,
1038,Abe Levitow,130255,2.0,
1039,abe vigoda,5303,0.0,Abe Vigoda;
1040,Abel Ferrara,121258,-2.0,
1041,Abel Gance,339052,4.0,
1042,Abel Korzeniowski,127451,-1.0,
1043,Abenteuer,260,0.0,
1044,Abhay Deol,266283,2.0,
1045,Abhishek Bachchan,73051,1.0,
1046,Abhishek Chaubey,160301,1.0,
1047,Abhishek Jain,128880,1.0,
1048,Abhorrent,2387,-1.0,
1049,Abigail Breslin,367482,26.0,
1050,Abigail Breslin is FANTASTIC!,92674,-1.0,
1051,Abigail Schrader,147364,1.0,
1052,abilene kansas,5143,1.0,
1053,abjection,61009,-1.0,
1054,abkhazia,115135,1.0,
1055,ableism,205497,0.0,
1056,ableist,211980,-1.0,
1057,ableist language,1591,1.0,
1058,abnormal plot,27537,0.0,
1059,abolition,51471,0.0,
1060,abolitionism,1693,1.0,
1061,abolitionist,237046,3.0,
1062,abomination,106489,0.0,
1063,aboregines,69299,-6.0,
1064,aboriginal,339185,9.0,
1065,aboriginal culture,58007,1.0,
1066,aboriginal mythology,173325,1.0,
1067,aborigine,844376,11.0,
1068,aborigines,32954,0.0,Aborigines;
1069,Abortion,269107,4.0,abortion;
1070,abortion clinic,177809,1.0,
1071,About 2 hours too long,35836,-5.0,
1072,About a girl,56367,-3.0,
1073,About a musician,186421,1.0,
1074,About Actors,131570,1.0,
1075,About Alice,74789,1.0,
1076,About as good as it gets,527,1.0,
1077,about coincidentia oppositorum,7068,0.0,
1078,about god,142456,1.0,
1079,About half way through it started turning into a live action cartoon.,103384,4.0,
1080,about lies,71520,1.0,
1081,about macdonalds,8464,-9.0,
1082,about nothing,178742,0.0,
1083,about our dreams,164909,2.0,
1084,About rich people without real problems,80551,9.0,
1085,About the 80's,186421,1.0,
1086,about the wrongly accused--not really about witches,25744,0.0,
1087,About Time is better,184015,1.0,
1088,abraham,6255,1.0,
1089,Abraham Attah,141890,1.0,
1090,Abraham Lincoln,98154,4.0,abraham lincoln;
1091,Abraham Polonsky,746,0.0,
1092,abroad,237971,-1.0,
1093,abrubt end,64497,2.0,
1094,abrupt end,59336,1.0,
1095,abrupt ending,906237,8.0,Abrupt ending;
1096,absent father,1103,1.0,
1097,absent fathers,405784,7.0,
1098,absent husband,93819,1.0,
1099,absent minded,7291,1.0,
1100,absent mindedness,118769,2.0,
1101,absent mother,87366,2.0,
1102,absent parent,730703,5.0,
1103,absent-minded professor,6697,-4.0,
1104,absinthe,179963,2.0,
1105,absolute crap,11368,-5.0,
1106,absolute favorite,10320,-21.0,
1107,absolute garbage,172605,1.0,
1108,absolutely awsome! Great actor!,4023,-11.0,
1109,Absolutely fantastic !,4422,0.0,
1110,absolutely great!,116797,1.0,
1111,absolutely hilarious,52973,-9.0,
1112,absolutely hilarious dark comedy,6957,-2.0,
1113,Absolutely retarded,51662,-3.0,
1114,absoluty nothing,47404,-1.0,
1115,absorbing,489316,30.0,Absorbing;
1116,absourd,119145,-2.0,
1117,Abstinance,5151,0.0,
1118,abstract,610840,28.0,
1119,abstract ending,1891,0.0,
1120,Absurd,176882,4.0,absurd;
1121,absurd Catwoman,90603,1.0,
1122,absurd characters,108709,1.0,
1123,absurd comedy,31514,1.0,
1124,absurd conflict,5293,0.0,
1125,absurd deadpan humour,93723,1.0,
1126,absurd dialogue,118864,1.0,
1127,absurd female characters,175661,1.0,
1128,absurd humor,520282,6.0,
1129,absurd love story,93740,1.0,
1130,absurd plot,16614,1.0,
1131,absurd romance,110453,1.0,
1132,ABSURDA,118900,-1.0,
1133,absurdism,1278753,28.0,
1134,absurdist,1751619,17.0,
1135,Absurdist Humor,74870,1.0,absurdist humor;
1136,absurdity,320844,5.0,
1137,Absurdity of War,4967,0.0,
1138,Abu Dhabi,122886,1.0,
1139,aburrida,2116,-2.0,
1140,abuse,9270029,125.0,Abuse;
1141,Abuse of closeups,80551,-1.0,
1142,abuse of power,569721,4.0,
1143,abuse survivor,184729,1.0,
1144,abused children,131842,1.0,
1145,abused wife,25741,1.0,
1146,abused woman,185269,2.0,
1147,Abusing Father,165641,1.0,
1148,abusive alcoholic,2316,1.0,
1149,abusive boyfriend,176459,2.0,
1150,abusive father,842223,14.0,
1151,abusive girlfriend,410996,3.0,
1152,abusive husband,1107139,15.0,
1153,abusive marriage,373437,4.0,
1154,abusive mother,563608,17.0,
1155,abusive parents,163136,1.0,
1156,abusive parents forgiven,89774,0.0,
1157,abusive relationship,183329,3.0,
1158,abusive stepfather,82747,1.0,
1159,abusive wife,136992,1.0,
1160,abyss,174647,1.0,
1161,ac/dc,2119,1.0,
1162,acab,350494,2.0,
1163,academia,558132,17.0,Academia;
1164,academic failure,99287,0.0,
1165,academic politics,93933,1.0,
1166,Academic stress,112552,1.0,
1167,Academy,33124,1.0,
1168,Academy Award,31116,0.0,Academy award;academy award;
1169,Academy award (Best Supporting Actress),2919,-1.0,
1170,Academy Award - Best Animated Feature,5618,1.0,
1171,Academy Award - Best Foreign Film,72194,0.0,
1172,Academy Award - Best Original Screenplay,50,0.0,
1173,Academy Award nomination,1966,1.0,
1174,Academy Award Nominee,2444831,42.0,Academy Award nominee;
1175,Academy Award Nominee (10),82459,0.0,
1176,Academy Award winner,72205,2.0,Academy award winner;
1177,Academy award winning,105844,1.0,academy award winning;
1178,Academy Award: Best Actress,37375,0.0,
1179,Academy award:Best Song,2183,0.0,
1180,acadia,88038,1.0,
1181,acadians,88038,1.0,
1182,acao,260,1.0,
1183,acapella,373394,11.0,
1184,acapulco mexico,236703,4.0,
1185,accelerated fight scenes,64030,1.0,
1186,accent,660557,5.0,
1187,accented,148954,1.0,
1188,Accents,106338,1.0,accents;
1189,acceptable child acting,175303,1.0,
1190,Acceptance,101612,1.0,acceptance;
1191,acceptance of change,2321,-1.0,
1192,acceptance of mental illness,160706,2.0,
1193,accepting death,194898,2.0,
1194,accessible,9807,0.0,
1195,Accident,171583,1.0,accident;
1196,accident victim,141924,2.0,
1197,accident-prone,7021,1.0,
1198,Accidental Burglary,96722,1.0,
1199,accidental crime,267922,3.0,
1200,accidental death,925141,7.0,
1201,accidental killing,642997,6.0,
1202,accidental love,137900,1.0,
1203,accidental marriage,59421,1.0,
1204,Accidental Murder,1993,2.0,
1205,accidents,139754,1.0,
1206,accion,102125,1.0,
1207,accomplice,146730,1.0,
1208,accomplices,58514,1.0,
1209,accordion,30460,2.0,
1210,Accountability,81191,0.0,
1211,accountant,717345,8.0,
1212,accountants,147827,-1.0,
1213,accounting,104520,1.0,
1214,accounting fraud,4010,1.0,
1215,Accuracte Portrayal,47999,-1.0,
1216,Accuracy,150,0.0,accuracy;
1217,accurate,384410,-7.0,
1218,accusation,687982,7.0,
1219,accused killer,134031,1.0,
1220,accused of murder,541204,4.0,
1221,accused of witchcraft,151629,1.0,
1222,achero maÃ±as,5946,-2.0,
1223,achievment,1101,0.0,
1224,achronological,3711,7.0,
1225,Achtung Baby,101947,0.0,
1226,acid,989345,11.0,
1227,acid humor,2700,-1.0,
1228,acid jazz,188419,1.0,
1229,Acid Movie,885,0.0,
1230,Acid movie that sucks,1298,-5.0,
1231,acid trip,73727,2.0,
1232,acid western,5426,1.0,
1233,Acidly funny,90396,-5.0,
1234,acopocalypse,4626,1.0,
1235,acorn,40339,-2.0,
1236,acoustic guitar,164581,2.0,
1237,acrobat,134024,1.0,
1238,acrobatics,125245,1.0,
1239,acrobats,1037919,7.0,
1240,acromegaly,357334,2.0,
1241,acrophobia,903,1.0,
1242,across country,3617,0.0,
1243,Act 1,260,1.0,
1244,Act From,71838,-3.0,
1245,Acting,4853359,41.0,acting;
1246,acting and story,400719,0.0,
1247,acting debut,532244,5.0,
1248,acting was meh,63992,0.0,
1249,acting:Rosamund Pike is fab!,71579,-1.0,
1250,actio,64192,-4.0,
1251,ACTION,2530,1.0,Action;action;
1252,Action / Violence,49278,1.0,
1253,action Adventure,90617,-4.0,Action Adventure;action adventure;
1254,action choreography,284258,11.0,
1255,action classic,2693,1.0,
1256,Action comedy,260,10.0,Action Comedy;action comedy;
1257,action fantasy,3996,-3.0,
1258,action figure,1,-1.0,
1259,action figures,294226,2.0,
1260,action girl,4367,5.0,Action Girl;
1261,action good,3111,1.0,
1262,action groovy,442,-1.0,
1263,action hero,71332,9.0,
1264,action hero hacker,120637,1.0,
1265,action heroine,381294,4.0,
1266,action homage,9178,0.0,
1267,action horror,1200,1.0,
1268,action martial-arts revenge,15689,-14.0,
1269,Action Movie,91542,0.0,action movie;
1270,Action packed,260,2.0,action packed;
1271,Action photography,1387,1.0,
1272,Action relax,103228,1.0,
1273,action right from the start to the very end,170965,6.0,
1274,Action Scenes,170553,1.0,action scenes;
1275,Action sci-fi gold.,260,1.0,
1276,action scifi,260,1.0,
1277,action spoof,51255,28.0,
1278,action sports,5507,1.0,
1279,Action thriller,83559,-1.0,Action Thriller;action thriller;
1280,action turbo,2273,-7.0,
1281,"action, adventure",260,3.0,
1282,"Action, Adventure, Hope",260,1.0,
1283,"action, aging",474,1.0,
1284,"Action, Animation, Comedy, Family, Fantasy",167746,1.0,
1285,"action, compassion, conspiracy",8665,0.0,
1286,"action, family friendly, space",260,1.0,
1287,"action, fighting, adventure",48596,1.0,
1288,"action, history, humanity",26043,1.0,
1289,"action, morgan freeman",318,2.0,
1290,"action, politics",54635,1.0,
1291,"action, scifi",260,53.0,
1292,"action, social struggle, slavery, deception",2728,1.0,
1293,"action, truth",5418,1.0,
1294,action-adventure,260,2.0,
1295,Action-filled,89629,1.0,action-filled;
1296,action-packed,185187,19.0,Action-packed;
1297,action-packed but boring,95875,1.0,
1298,"Action-packed, Top-stars",260,1.0,
1299,Action/Comedy,108571,-1.0,
1300,actionpacked,1608,-1.0,
1301,actions,3996,-3.0,
1302,active volcano,165709,1.0,
1303,activism,3100347,30.0,Activism;
1304,activist,1648962,15.0,
1305,activist movie,88810,1.0,
1306,activists,74156,2.0,
1307,Actor,117434,1.0,actor;
1308,actor as protagonist,8183,0.0,
1309,actor playing a fictionalized version of themselves,63222,1.0,
1310,actor playing self,66427,0.0,
1311,actor talks to audience,152107,9.0,
1312,Actor's  and amateurism,153,0.0,
1313,actor's life,6949,0.0,ACTOR'S LIFE;
1314,actor's physical changing,8950,1.0,
1315,actor-director,310861,6.0,
1316,actors,3464290,14.0,
1317,actors and acting,460237,0.0,
1318,actors from the wire,97715,0.0,
1319,actors out of character,81784,1.0,
1320,actress,7124056,79.0,
1321,actress from Nathalie,1396,-6.0,
1322,actress too old,8645,-1.0,
1323,actresses,628942,-4.0,
1324,actrion,8984,-5.0,
1325,actual footage,60766,4.0,
1326,Actual planes,3066,0.0,
1327,actual teenagers playing teenagers,122926,10.0,
1328,actually filmed in Pittsburg,139642,1.0,
1329,Actually Funny,152091,1.0,actually funny;
1330,actually good despite tom cruise,101864,1.0,Actually good despite Tom Cruise;
1331,actually quite good,58998,1.0,
